Season,Team A,Team B,WinTeamA,ScoreDiff,PPG_A,APG_A,ORPG_A,DRPG_A,FGAPG_A,FGMPG_A,FGA3PG_A,FGM3PG_A,FTAPG_A,FTMPG_A,StlPG_A,BlkPG_A,TOPG_A,FlsPG_A,PPG_B,APG_B,ORPG_B,DRPG_B,FGAPG_B,FGMPG_B,FGA3PG_B,FGM3PG_B,FTAPG_B,FTMPG_B,StlPG_B,BlkPG_B,TOPG_B,FlsPG_B,TotalPoints_A,OpponentPoints_A,TotalAssists_A,OffReb_A,OppOffReb_A,DefReb_A,FGA_A,OppFGA_A,FGM_A,Stl_A,Blk_A,TO_A,OppTO_A,Fouls_A,FGA3_A,FGM3_A,FTA_A,OppFTA_A,FTM_A,GamesPlayed_A,TotalPoints_B,OpponentPoints_B,TotalAssists_B,OffReb_B,OppOffReb_B,DefReb_B,FGA_B,OppFGA_B,FGM_B,Stl_B,Blk_B,TO_B,OppTO_B,Fouls_B,FGA3_B,FGM3_B,FTA_B,OppFTA_B,FTM_B,GamesPlayed_B,Seed_A,Seed_B,offEff_A,defEff_A,effFGPctg_A,trueShtgPctg_A,TOPctg_A,AsstPctg_A,offEff_B,defEff_B,effFGPctg_B,trueShtgPctg_B,TOPctg_B,AsstPctg_B,Average Ranking_A,Early Ranking_A,Median Ranking_A,Late Ranking_A,Ranking improvement Median - Early_A,Ranking improvement Late - Median_A,Ranking improvement Late - Early_A,Average Ranking_B,Early Ranking_B,Median Ranking_B,Late Ranking_B,Ranking improvement Median - Early_B,Ranking improvement Late - Median_B,Ranking improvement Late - Early_B,Last32WinPctg_A,Last32WinPctg_B,Last14WinPctg_A,Last14WinPctg_B,Power6_A,Power6_B,trueShtgPctg_AmenoB,TotalPoints_AmenoB,Fouls_AmenoB,Seed_AmenoB,Last14WinPctg_AmenoB,BlkPG_AmenoB,OppFGA_AmenoB,Early Ranking_AmenoB,defEff_AmenoB,OffReb_AmenoB,GamesPlayed_AmenoB,Late Ranking_AmenoB,Ranking improvement Late - Early_AmenoB,OppFTA_AmenoB,FGMPG_AmenoB,Median Ranking_AmenoB,OppOffReb_AmenoB,FGAPG_AmenoB,OppTO_AmenoB,OpponentPoints_AmenoB,Ranking improvement Late - Median_AmenoB,FTM_AmenoB,Power6_AmenoB,ORPG_AmenoB,Average Ranking_AmenoB,TotalAssists_AmenoB,TOPG_AmenoB,DefReb_AmenoB,TOPctg_AmenoB,APG_AmenoB,effFGPctg_AmenoB,FTMPG_AmenoB,Last32WinPctg_AmenoB,Blk_AmenoB,StlPG_AmenoB,FTAPG_AmenoB,FGA_AmenoB,PPG_AmenoB,FGM3PG_AmenoB,FGM3_AmenoB,FTA_AmenoB,FGA3PG_AmenoB,Ranking improvement Median - Early_AmenoB,TO_AmenoB,offEff_AmenoB,Stl_AmenoB,FGM_AmenoB,DRPG_AmenoB,FGA3_AmenoB,FlsPG_AmenoB,AsstPctg_AmenoB
2012,1153,1199,1,6,68.5,12.970588235294118,13.5,22.705882352941178,59.6764705882353,25.058823529411764,20.852941176470587,7.147058823529412,17.529411764705884,11.235294117647058,8.117647058823529,4.588235294117647,10.588235294117647,15.147058823529411,70.33333333333333,12.212121212121213,11.666666666666666,25.03030303030303,55.15151515151515,25.272727272727273,17.424242424242426,6.151515151515151,19.393939393939394,13.636363636363637,7.606060606060606,5.9393939393939394,16.272727272727273,18.757575757575758,2329,2080,441,459,411,772,2029,1900,852,276,156,360,364.0,515,709,243,596,332.0,382,34,2321,2076,403,385,406,826,1820,1858,834,251,196,537,378.0,619,575,203,640,414.0,450,33,6,3,106.23836806189104,104.0478620165276,0.47979300147856085,0.5082400796075488,14.200735282515739,51.76056338028169,102.99077032303869,103.17270992366412,0.514010989010989,0.552198325085649,21.148726350446605,48.32134292565947,63.08864265927978,91.5524861878453,59.45753424657534,41.34659090909091,32.09495194126996,18.110943337484436,50.2058952787544,35.48443843031123,39.95,37.85294117647059,26.35135135135135,2.097058823529416,11.501589825119236,13.598648648648652,0.6666666666666666,0.7272727272727273,0.8333333333333334,0.8333333333333334,1,1,-0.04395824547810023,8,-104,3,0.0,-1.3511586452762927,42,51.6024861878453,0.8751520928634875,74,1,14.995239557739556,36.60724663010575,-82.0,-0.21390374331550888,21.604593070104755,5,4.524955436720148,-14.0,4,6.6093535123652,-68,0,1.833333333333334,27.60420422896855,38,-5.684491978609627,-54,-6.947991067930866,0.7584670231729049,-0.03421798753242811,-2.4010695187165787,-0.06060606060606066,-40,0.5115864527629226,-1.8645276292335105,209,-1.8333333333333286,0.9955436720142607,40,-44,3.4286987522281613,29.997893117740546,-177,3.247597738852349,25,18,-2.3244206773618536,134,-3.6105169340463465,3.439220454622216
2012,1196,1313,1,34,76.27272727272727,15.0,11.454545454545455,23.696969696969695,57.36363636363637,26.424242424242426,25.484848484848484,9.93939393939394,18.939393939393938,13.484848484848484,6.484848484848484,3.272727272727273,10.909090909090908,15.848484848484848,69.5625,12.0,11.1875,24.9375,54.28125,24.3125,17.03125,5.34375,23.75,15.59375,6.53125,4.75,14.8125,19.09375,2517,2179,495,378,352,782,1893,1829,872,214,108,360,323.0,523,841,328,625,352.0,445,33,2226,2136,384,358,393,798,1737,1846,778,209,152,474,334.0,611,545,171,760,494.0,499,32,7,15,117.06976744186046,111.46464233098705,0.5472794506075013,0.5804889298892989,14.950911174975495,56.76605504587155,101.76465209838163,106.56768245225408,0.4971214738054116,0.5373177561069807,19.51934639015632,49.3573264781491,21.47279792746114,21.175,21.73643410852713,21.243243243243242,-0.5614341085271306,0.4931908652838892,-0.06824324324324138,149.86889818688982,147.5,143.75616438356164,164.91477272727272,3.7438356164383606,-21.15860834371108,-17.41477272727272,0.5714285714285714,0.8,0.25,0.6666666666666666,1,0,0.04317117378231816,291,-88,-8,-0.41666666666666663,-1.477272727272727,-17,-126.325,4.896959878732972,20,1,-143.67152948402946,17.346529484029478,-142.0,2.1117424242424256,-122.0197302750345,-41,3.082386363636367,-11.0,43,21.65179920899497,-54,1,0.26704545454545503,-128.3961002594287,111,-3.9034090909090917,-16,-4.568435215180823,3.0,0.050157976802089665,-2.1089015151515156,-0.22857142857142865,-44,-0.04640151515151558,-4.810606060606062,156,6.710227272727266,4.5956439393939394,157,-135,8.453598484848484,-4.305269724965491,-114,15.305115343478832,5,94,-1.2405303030303045,296,-3.2452651515151523,7.408728567722456
2012,1242,1345,1,3,75.03030303030303,15.606060606060606,11.121212121212121,25.78787878787879,54.93939393939394,26.666666666666668,16.757575757575758,6.0,22.545454545454547,15.696969696969697,7.393939393939394,5.636363636363637,13.272727272727273,17.636363636363637,72.18181818181819,13.696969696969697,11.272727272727273,21.757575757575758,57.93939393939394,25.545454545454547,21.78787878787879,8.212121212121213,19.757575757575758,12.878787878787879,6.545454545454546,3.242424242424242,8.666666666666666,17.78787878787879,2476,2044,515,367,340,851,1813,1817,880,244,186,438,376.0,582,553,198,744,470.0,518,33,2382,2178,452,372,319,718,1912,1744,843,216,107,286,287.0,587,719,271,652,339.0,425,33,2,10,111.96729614354966,99.2329352364307,0.5399889685603971,0.5784073707226821,17.82081536333306,58.52272727272727,112.73711711029495,117.02379161383223,0.5117677824267782,0.5416393800480245,12.184938393633157,53.618030842230134,9.157826649417853,16.28,7.568475452196383,4.806451612903226,8.711524547803618,2.762023839293157,11.473548387096775,40.05020920502092,34.97159090909091,44.345205479452055,36.22159090909091,-9.373614570361148,8.123614570361148,-1.25,0.6923076923076923,0.6,0.5714285714285714,0.6,1,1,0.036767990674657636,94,-5,-8,-0.02857142857142858,2.3939393939393945,73,-18.691590909090905,-17.790856377401525,-5,0,-31.415139296187682,12.723548387096775,131.0,1.121212121212121,-36.776730027255674,21,-3.0,89.0,-134,-5.3615907310679916,93,0,-0.15151515151515227,-30.892382555603067,63,4.606060606060607,133,5.635876969699904,1.9090909090909083,0.028221186133618903,2.8181818181818183,0.09230769230769231,79,0.8484848484848477,2.787878787878789,-99,2.848484848484844,-2.212121212121213,-73,92,-5.030303030303031,18.08513911816477,152,-0.7698209667452858,28,37,4.030303030303031,-166,-0.15151515151515227,4.90469643049714
2012,1277,1387,1,4,72.1470588235294,15.323529411764707,11.735294117647058,26.264705882352942,54.38235294117647,25.91176470588235,15.147058823529411,5.529411764705882,21.205882352941178,14.794117647058824,7.323529411764706,4.382352941176471,13.0,17.61764705882353,69.09677419354838,14.0,10.225806451612904,22.516129032258064,53.45161290322581,24.258064516129032,19.419354838709676,7.161290322580645,18.774193548387096,13.419354838709678,6.967741935483871,3.032258064516129,11.290322580645162,16.967741935483872,2453,2010,521,399,341,893,1849,1826,881,249,149,442,361.0,599,515,188,721,451.0,503,34,2142,1779,434,317,290,698,1657,1521,752,216,94,350,366.0,526,602,222,582,398.0,416,31,1,9,111.03365863373831,98.31543112050242,0.5273120605732828,0.5661884186424404,17.754997107783275,59.13734392735528,110.0674175779002,100.38823555966864,0.5208207604103802,0.5598302214230456,16.039447876377103,57.71276595744681,10.7532981530343,23.275675675675675,7.506459948320414,5.053763440860215,15.769215727355261,2.4526965074601987,18.22191223481546,35.89103448275862,42.91847826086956,36.19178082191781,27.920454545454547,6.726697438951753,8.271326276463263,14.998023715415016,0.6923076923076923,0.5833333333333334,0.6666666666666666,0.5,1,0,0.00635819721939479,311,73,-8,0.16666666666666663,1.350094876660342,305,-19.642802585193888,-2.0728044391662195,82,3,-22.86669110459433,3.223888519400443,53.0,1.6537001897533194,-28.685320873597398,51,0.9307400379506632,-5.0,231,-5.818629769003064,87,1,1.509487666034154,-25.13773632972432,87,1.709677419354838,195,1.7155492314061718,1.3235294117647065,0.006491300162902669,1.3747628083491463,0.10897435897435892,55,0.3557874762808346,2.4316888045540814,192,3.0502846299810216,-1.6318785578747628,-34,139,-4.272296015180265,9.042518288403508,92,0.9662410558381112,33,129,3.748576850094878,-87,0.6499051233396571,1.4245779699084693
2012,1207,1301,0,-3,68.43333333333334,13.5,11.3,25.033333333333335,52.86666666666667,24.233333333333334,15.933333333333334,5.466666666666667,20.833333333333332,14.5,6.233333333333333,4.866666666666666,12.6,17.833333333333332,73.38235294117646,15.970588235294118,12.147058823529411,25.029411764705884,57.64705882352941,26.676470588235293,15.058823529411764,5.352941176470588,20.735294117647058,14.676470588235293,6.911764705882353,4.0588235294117645,12.823529411764707,17.029411764705884,2053,1773,405,339,327,751,1586,1605,727,187,146,378,294.0,535,478,164,625,381.0,435,30,2495,2313,543,413,378,851,1960,1964,907,235,138,436,281.0,579,512,182,705,350.0,499,34,3,11,108.05263157894738,101.91763813202729,0.5100882723833543,0.5515851692638366,17.732825430185205,55.70839064649243,108.79993022850168,114.4482929242949,0.5091836734693878,0.5495110562945996,17.098039215686274,59.86769570011026,18.566929133858267,25.29100529100529,16.286821705426355,16.478494623655912,9.004183585578936,-0.1916729182295569,8.812510667349379,58.273361227336125,69.48863636363636,54.605479452054794,54.66477272727273,14.883156911581565,-0.05929327521793226,14.823863636363633,0.625,0.625,0.75,0.6666666666666666,1,1,0.0020741129692369853,-442,-44,-8,0.08333333333333337,0.8078431372549018,-359,-44.19763107263107,-12.530654792267612,-74,-4,-38.186278103616814,-6.011352969014254,31.0,-2.443137254901959,-38.31865774662844,-51,-4.780392156862746,13.0,-540,-0.13237964301162464,-64,0,-0.8470588235294105,-39.70643209347786,-138,-0.22352941176470686,-100,0.6347862144989307,-2.4705882352941178,0.0009045989139665478,-0.1764705882352935,0.0,8,-0.6784313725490199,0.09803921568627416,-374,-4.949019607843127,0.11372549019607892,-18,-80,0.8745098039215691,-5.87897332600263,-58,-0.7472986495542955,-48,-180,0.0039215686274509665,-34,0.8039215686274481,-4.159305053617828
2012,1166,1314,0,-14,80.03030303030303,17.90909090909091,9.515151515151516,26.636363636363637,55.06060606060606,28.03030303030303,19.272727272727273,8.181818181818182,21.575757575757574,15.787878787878787,4.787878787878788,2.303030303030303,12.272727272727273,17.060606060606062,81.97058823529412,17.441176470588236,15.676470588235293,29.38235294117647,65.11764705882354,30.0,14.911764705882353,5.0588235294117645,24.794117647058822,16.91176470588235,6.823529411764706,5.588235294117647,11.764705882352942,14.794117647058824,2641,2295,591,314,311,879,1817,1936,925,158,76,405,303.0,563,636,270,712,472.0,521,33,2787,2273,593,533,382,999,2214,2166,1020,232,190,400,393.0,503,507,172,843,380.0,575,34,8,1,118.89541165454152,107.4599190890021,0.5833791964777105,0.6198715661790938,16.668861743110202,63.891891891891895,113.6660249926588,96.96271649176693,0.4995483288166215,0.5390882503133559,14.382281029771324,58.13725490196079,22.52722443559097,29.931578947368422,18.64829396325459,22.917582417582416,11.28328498411383,-4.269288454327825,7.013996529786006,7.530401034928849,10.385,7.596899224806202,4.32258064516129,2.788100775193798,3.2743185796449117,6.06241935483871,0.5,0.6,0.8,0.7142857142857143,0,1,0.08078331586573784,-146,60,7,0.08571428571428574,-3.2852049910873435,-230,19.546578947368424,10.497202597235173,-219,-1,18.595001772421128,0.9515771749472961,92.0,-1.9696969696969688,11.05139473844839,-71,-10.057040998217474,-90.0,22,-7.543607033972736,-54,-1,-6.161319073083778,14.996823400662121,-2,0.5080213903743314,-120,2.2865807133388785,0.46791443850267456,0.08383086766108905,-1.1238859180035643,-0.09999999999999998,-114,-2.0356506238859176,-3.218360071301248,-397,-1.9402852049910848,3.122994652406417,98,-131,4.36096256684492,8.495184208920033,5,5.229386661882714,-74,-95,-2.7459893048128343,129,2.266488413547238,5.754636989931107
2012,1325,1378,1,6,70.21212121212122,12.93939393939394,12.696969696969697,21.545454545454547,57.09090909090909,24.363636363636363,21.727272727272727,7.242424242424242,20.90909090909091,14.242424242424242,9.454545454545455,2.696969696969697,13.212121212121213,19.757575757575758,58.8125,11.625,10.375,23.3125,48.75,21.1875,14.78125,4.59375,16.6875,11.84375,5.5625,3.5625,13.6875,15.375,2317,2068,427,419,360,711,1884,1647,804,312,89,436,456.0,652,717,239,690,512.0,470,33,1882,1834,372,332,335,746,1560,1653,678,178,114,438,213.0,492,473,147,534,262.0,379,32,13,12,105.09843055429558,105.06635234824313,0.4901804670912951,0.529575790820991,17.12974603972844,53.10945273631841,99.00260920797912,111.4026775518138,0.48173076923076924,0.5242456656415742,20.72607510599637,54.86725663716814,65.51046025104603,54.69886363636363,70.46849315068494,66.03977272727273,-15.769629514321302,4.4287204234122015,-11.3409090909091,100.50348675034867,145.8465909090909,96.1945205479452,64.0965909090909,49.652070361145704,32.097929638854296,81.75,0.7272727272727273,0.6363636363636364,0.625,0.6,0,1,0.005330125179416889,435,160,1,0.025000000000000022,-0.8655303030303032,-6,-91.14772727272728,-6.3363252035706665,87,1,1.9431818181818272,-93.0909090909091,250.0,3.1761363636363633,-25.726027397260268,25,8.340909090909093,243.0,234,-27.669209215442095,91,-1,2.3219696969696972,-34.993026499302644,55,-0.4753787878787872,-35,-3.5963290662679306,1.3143939393939394,0.008449697860525851,2.398674242424242,0.09090909090909094,-25,3.892045454545455,4.22159090909091,324,11.399621212121218,2.648674242424242,92,156,6.946022727272727,-65.421699875467,-2,6.0958213463164554,134,126,-1.7670454545454533,244,4.382575757575758,-1.75780390084973
2012,1250,1462,0,-12,75.625,13.0,10.84375,24.71875,57.8125,25.75,20.875,7.40625,21.59375,16.71875,7.8125,2.90625,11.53125,17.78125,70.78787878787878,13.393939393939394,10.848484848484848,25.575757575757574,55.484848484848484,25.12121212121212,13.969696969696969,4.878787878787879,22.636363636363637,15.666666666666666,6.090909090909091,3.757575757575758,12.727272727272727,18.848484848484848,2420,2093,416,347,327,791,1850,1778,824,250,93,369,370.0,569,668,237,691,396.0,535,32,2336,2226,442,358,366,844,1831,1893,829,201,124,420,278.0,622,461,161,747,396.0,517,33,15,10,111.21119097075423,104.89966119364087,0.5094594594594595,0.5617351581214833,15.41842857381625,50.48543689320388,105.14565553995176,112.46741173379682,0.4967231021299836,0.5408208623499778,17.31787369497452,53.317249698431844,108.12412831241284,125.39204545454545,106.86027397260274,93.47727272727273,18.531771481942712,13.383001245330007,31.91477272727272,51.11804613297151,31.336734693877553,57.56164383561644,59.78409090909091,-26.224909141738884,-2.22244707347447,-28.447356215213354,0.8,0.8571428571428571,0.5714285714285714,0.8,0,0,0.020914295771505498,84,-53,5,-0.22857142857142865,-0.8513257575757578,-115,94.05531076066791,-7.567750540155956,-11,-1,33.69318181818183,60.36212894248607,0.0,0.6287878787878789,49.298630136986304,-39,2.3276515151515156,92.0,-133,15.605448318804477,18,0,-0.004734848484847731,57.00608217944133,-26,-1.1960227272727266,-53,-1.8994451211582692,-0.3939393939393945,0.012736357329475867,1.052083333333334,-0.05714285714285705,-31,1.7215909090909092,-1.0426136363636367,19,4.837121212121218,2.527462121212121,76,-56,6.905303030303031,44.756680623681596,-51,6.06553543080247,49,-5,-0.8570075757575744,207,-1.0672348484848477,-2.831812805227962
2012,1196,1266,1,10,76.27272727272727,15.0,11.454545454545455,23.696969696969695,57.36363636363637,26.424242424242426,25.484848484848484,9.93939393939394,18.939393939393938,13.484848484848484,6.484848484848484,3.272727272727273,10.909090909090908,15.848484848484848,75.9375,16.84375,11.8125,24.0,57.71875,26.5,16.875,5.6875,23.9375,17.25,8.8125,3.5,13.25,17.875,2517,2179,495,378,352,782,1893,1829,872,214,108,360,323.0,523,841,328,625,352.0,445,33,2430,2119,539,378,436,768,1847,1881,848,282,112,424,427.0,572,540,182,766,433.0,552,32,7,3,117.06976744186046,111.46464233098705,0.5472794506075013,0.5804889298892989,14.950911174975495,56.76605504587155,108.96665530663128,102.73839768826485,0.5083919870059556,0.556308492518452,17.225129188468912,63.561320754716974,21.47279792746114,21.175,21.73643410852713,21.243243243243242,-0.5614341085271306,0.4931908652838892,-0.06824324324324138,15.047865459249676,10.795,18.58656330749354,12.258064516129032,-7.791563307493542,6.32849879136451,-1.463064516129032,0.5714285714285714,0.45454545454545453,0.25,0.4,1,1,0.024180437370846852,87,-49,4,-0.15000000000000002,-0.22727272727272707,-52,10.38,8.726244642722193,0,1,8.98517872711421,1.3948212728857907,-81.0,-0.07575757575757436,3.1498708010335896,-84,-0.35511363636363313,-104.0,60,-5.83530792608062,-107,0,-0.35795454545454497,6.424932468211464,-44,-2.3409090909090917,14,-2.2742180134934173,-1.84375,0.03888746360154571,-3.7651515151515156,0.11688311688311687,-4,-2.3276515151515156,-4.998106060606062,46,0.33522727272726627,4.2518939393939394,146,-141,8.609848484848484,7.230129198966411,-64,8.103112135229182,-68,24,-0.30303030303030454,301,-2.0265151515151523,-6.79526570884542
2012,1257,1277,1,13,68.82857142857142,13.771428571428572,13.142857142857142,25.085714285714285,57.05714285714286,24.228571428571428,18.942857142857143,5.885714285714286,21.114285714285714,14.485714285714286,9.114285714285714,4.857142857142857,14.657142857142857,17.857142857142858,72.1470588235294,15.323529411764707,11.735294117647058,26.264705882352942,54.38235294117647,25.91176470588235,15.147058823529411,5.529411764705882,21.205882352941178,14.794117647058824,7.323529411764706,4.382352941176471,13.0,17.61764705882353,2409,2141,482,460,459,878,1997,1969,848,319,170,513,429.0,625,663,206,739,478.0,507,35,2453,2010,521,399,341,893,1849,1826,881,249,149,442,361.0,599,515,188,721,451.0,503,34,4,1,101.4247461223665,99.6129008244468,0.4762143214822233,0.5186981086574569,18.858075520526995,56.839622641509436,111.03365863373831,98.31543112050242,0.5273120605732828,0.5661884186424404,17.754997107783275,59.13734392735528,19.744458930899608,9.115,24.591145833333332,21.191256830601095,-15.476145833333332,3.3998890027322375,-12.076256830601094,10.7532981530343,23.275675675675675,7.506459948320414,5.053763440860215,15.769215727355261,2.4526965074601987,18.22191223481546,0.875,0.6923076923076923,0.7142857142857143,0.6666666666666666,1,1,-0.04749030998498349,-44,26,3,0.04761904761904767,0.47478991596638576,143,-14.160675675675675,1.2974697039443726,61,1,16.13749338974088,-30.298169065416552,27.0,-1.6831932773109237,17.084685885012917,118,2.674789915966386,68.0,131,0.9471924952720387,4,0,1.4075630252100844,8.991160777865307,-39,1.6571428571428566,-15,1.10307841274372,-1.5521008403361343,-0.051097739091059524,-0.3084033613445385,0.1826923076923077,21,1.7907563025210083,-0.09159663865546364,148,-3.318487394957984,0.35630252100840387,18,18,3.795798319327732,-31.245361560688593,71,-9.608912511371813,70,-33,-1.1789915966386566,148,0.23949579831932866,-2.297721285845846
2012,1153,1326,0,-15,68.5,12.970588235294118,13.5,22.705882352941178,59.6764705882353,25.058823529411764,20.852941176470587,7.147058823529412,17.529411764705884,11.235294117647058,8.117647058823529,4.588235294117647,10.588235294117647,15.147058823529411,74.76470588235294,14.970588235294118,11.882352941176471,25.058823529411764,57.11764705882353,27.58823529411765,14.882352941176471,4.852941176470588,21.11764705882353,14.735294117647058,7.205882352941177,3.0,11.617647058823529,16.058823529411764,2329,2080,441,459,411,772,2029,1900,852,276,156,360,364.0,515,709,243,596,332.0,382,34,2542,2008,509,404,281,852,1942,1787,938,245,102,395,424.0,546,506,165,718,397.0,501,34,6,2,106.23836806189104,104.0478620165276,0.47979300147856085,0.5082400796075488,14.200735282515739,51.76056338028169,113.03203315369154,95.40642758043977,0.5254891864057673,0.5629074546485261,15.726525672060134,54.26439232409381,63.08864265927978,91.5524861878453,59.45753424657534,41.34659090909091,32.09495194126996,18.110943337484436,50.2058952787544,5.058214747736093,5.62,4.524547803617571,5.564516129032258,1.0954521963824293,-1.0399683254146872,0.0554838709677421,0.6666666666666666,0.5,0.8333333333333334,0.5,1,1,-0.054667375040977295,-213,-31,4,0.33333333333333337,1.5882352941176467,113,85.9324861878453,8.641434436087835,55,0,35.78207478005865,50.150411407786656,-65.0,-2.529411764705884,54.93298644295777,130,2.558823529411768,-60.0,72,19.150911662899123,-119,0,1.617647058823529,58.03042791154368,-68,-1.0294117647058822,-80,-1.5257903895443956,-2.0,-0.045696184927206396,-3.5,0.16666666666666663,54,0.9117647058823524,-3.588235294117645,87,-6.264705882352942,2.2941176470588243,78,-122,5.970588235294116,30.999499744887533,-35,-6.793665091800506,31,-86,-2.352941176470587,203,-0.9117647058823533,-2.503828943812124
2012,1393,1458,1,1,74.57575757575758,15.818181818181818,12.727272727272727,22.606060606060606,59.21212121212121,27.575757575757574,18.515151515151516,6.393939393939394,18.848484848484848,13.030303030303031,9.606060606060606,7.090909090909091,10.545454545454545,15.121212121212121,63.878787878787875,11.666666666666666,9.696969696969697,24.09090909090909,52.21212121212121,22.12121212121212,21.09090909090909,7.606060606060606,16.242424242424242,12.030303030303031,5.212121212121212,3.484848484848485,8.969696969696969,14.212121212121213,2461,1993,522,420,483,746,1954,1848,910,317,234,348,516.0,499,611,211,622,505.0,430,33,2108,1745,385,320,310,795,1723,1677,730,172,115,296,263.0,469,696,251,536,323.0,397,33,1,4,114.1635122096044,94.76036515785471,0.5197031729785057,0.5523683832507362,13.786546232469693,57.36263736263736,108.94957722602385,98.46962959618988,0.4965177016831109,0.5380735537358845,13.69660176204931,52.73972602739726,3.146183699870634,4.535,2.4031007751937983,3.1989247311827955,2.131899224806202,-0.7958239559889972,1.3360752688172046,16.22976501305483,14.845,17.942105263157895,14.220430107526882,-3.0971052631578946,3.7216751556310133,0.6245698924731187,0.8,0.8571428571428571,0.5,0.8,1,1,0.014294829514851726,353,30,-3,-0.30000000000000004,3.606060606060606,171,-10.31,-3.7092644383351683,100,0,-11.021505376344086,0.711505376344086,182.0,5.454545454545453,-15.539004487964096,173,7.0,253.0,248,-4.51749911162001,33,0,3.0303030303030294,-13.083581313184197,137,1.5757575757575761,-49,0.08994447042038267,4.151515151515152,0.023185471295394777,1.0,-0.05714285714285705,119,4.393939393939394,2.6060606060606055,231,10.696969696969703,-1.2121212121212128,-40,86,-2.5757575757575744,5.2290044879640964,52,5.2139349835805575,145,180,-1.4848484848484844,-85,0.9090909090909083,4.622911335240097
2012,1124,1462,1,5,74.27272727272727,14.727272727272727,12.121212121212121,23.90909090909091,56.0,26.09090909090909,17.848484848484848,6.7272727272727275,20.424242424242426,15.363636363636363,7.636363636363637,4.636363636363637,13.848484848484848,17.636363636363637,70.78787878787878,13.393939393939394,10.848484848484848,25.575757575757574,55.484848484848484,25.12121212121212,13.969696969696969,4.878787878787879,22.636363636363637,15.666666666666666,6.090909090909091,3.757575757575758,12.727272727272727,18.848484848484848,2451,2154,486,400,386,789,1848,1853,861,252,153,457,381.0,582,589,222,674,436.0,507,33,2336,2226,442,358,366,844,1831,1893,829,201,124,420,278.0,622,461,161,747,396.0,517,33,3,10,111.33014771343956,105.5965173739117,0.525974025974026,0.5714458909986198,18.303135162845834,56.44599303135889,105.14565553995176,112.46741173379682,0.4967231021299836,0.5408208623499778,17.31787369497452,53.317249698431844,10.892626131953428,16.54,7.602067183462532,11.666666666666666,8.937932816537467,-4.064599483204134,4.873333333333333,51.11804613297151,31.336734693877553,57.56164383561644,59.78409090909091,-26.224909141738884,-2.22244707347447,-28.447356215213354,0.5,0.8571428571428571,0.6666666666666666,0.8,1,0,0.030625028648641917,115,-40,-7,-0.13333333333333341,0.8787878787878789,-40,-14.796734693877553,-6.870894359885128,42,0,-48.11742424242424,33.32068954854669,40.0,0.9696969696969688,-49.959576652153906,20,0.5151515151515156,103.0,-72,-1.842152409729664,-10,1,1.2727272727272734,-40.22542000101808,44,1.121212121212121,-55,0.9852614678713145,1.3333333333333321,0.029250923844042376,-0.30303030303030276,-0.3571428571428571,29,1.5454545454545459,-2.212121212121211,17,3.4848484848484844,1.8484848484848486,61,-73,3.878787878787879,35.16284195827635,37,6.184492173487797,51,32,-1.6666666666666643,128,-1.212121212121211,3.128743332927044
2012,1242,1301,1,3,75.03030303030303,15.606060606060606,11.121212121212121,25.78787878787879,54.93939393939394,26.666666666666668,16.757575757575758,6.0,22.545454545454547,15.696969696969697,7.393939393939394,5.636363636363637,13.272727272727273,17.636363636363637,73.38235294117646,15.970588235294118,12.147058823529411,25.029411764705884,57.64705882352941,26.676470588235293,15.058823529411764,5.352941176470588,20.735294117647058,14.676470588235293,6.911764705882353,4.0588235294117645,12.823529411764707,17.029411764705884,2476,2044,515,367,340,851,1813,1817,880,244,186,438,376.0,582,553,198,744,470.0,518,33,2495,2313,543,413,378,851,1960,1964,907,235,138,436,281.0,579,512,182,705,350.0,499,34,2,11,111.96729614354966,99.2329352364307,0.5399889685603971,0.5784073707226821,17.82081536333306,58.52272727272727,108.79993022850168,114.4482929242949,0.5091836734693878,0.5495110562945996,17.098039215686274,59.86769570011026,9.157826649417853,16.28,7.568475452196383,4.806451612903226,8.711524547803618,2.762023839293157,11.473548387096775,58.273361227336125,69.48863636363636,54.605479452054794,54.66477272727273,14.883156911581565,-0.05929327521793226,14.823863636363633,0.6923076923076923,0.625,0.5714285714285714,0.6666666666666666,1,1,0.028896314428082492,-19,3,-9,-0.09523809523809523,1.5775401069518722,-147,-53.20863636363636,-15.215357687864199,-46,-1,-49.8583211143695,-3.350315249266858,120.0,-0.00980392156862564,-47.03700399985841,-38,-2.7076648841354753,95.0,-269,2.821317114511089,19,0,-1.0258467023172901,-49.11553457791827,-28,0.44919786096256686,0,0.7227761476467869,-0.36452762923351223,0.030805295091009377,1.0204991087344037,0.06730769230769229,48,0.48217468805704033,1.8101604278074888,-147,1.6479500891265673,0.6470588235294121,16,39,1.6987522281639933,-6.171632363777947,2,3.1673659150479807,9,-27,0.7584670231729049,41,0.6069518716577527,-1.3449684273829874
